app,priority,status,source_text,translated_text,refs
erpnext,P1,missing,Multiple items cannot be marked as finished item,Plusieurs articles ne peuvent pas être marqués comme articles finis,erpnext/stock/doctype/stock_entry/stock_entry.py:1611
erpnext,P1,missing,Music,Musique,erpnext/setup/setup_wizard/data/industry_type.txt:33
erpnext,P1,missing,Naming Series is mandatory,La série de noms est obligatoire,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:94
erpnext,P1,missing,Nanocoulomb,Nanocoulomb,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Nanogram/Litre,Nanogramme/litre,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Nanohertz,Nanohertz,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Nanometer,Nanomètre,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Nanosecond,Nanoseconde,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Negative Stock Error,Erreur de stock négatif,erpnext/stock/serial_batch_bundle.py:1509
erpnext,P1,missing,Newspaper Publishers,Éditeurs de journaux,erpnext/setup/setup_wizard/data/industry_type.txt:34
erpnext,P1,missing,Newton,Newton,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,No Stock Available Currently,Aucun stock disponible actuellement,erpnext/stock/dashboard/item_dashboard.js:154
erpnext,P1,missing,No additional fields available,Aucun champ supplémentaire disponible,erpnext/stock/doctype/item_variant_settings/item_variant_settings.js:46
erpnext,P1,missing,No available quantity to reserve for item {0} in warehouse {1},Aucune quantité disponible à réserver pour l'article {0} dans l'entrepôt {1},erpnext/stock/doctype/stock_reservation_entry/stock_reservation_entry.py:1360
erpnext,P1,missing,No of Months (Expense),Nombre de mois (dépense),erpnext/stock/doctype/item/item.json
erpnext,P1,missing,No of Months (Revenue),Nombre de mois (revenu),erpnext/stock/doctype/item/item.json
erpnext,P1,missing,No of Parallel Reposting (Per Item),Nombre de republications parallèles (par article),erpnext/stock/doctype/stock_reposting_settings/stock_reposting_settings.json
erpnext,P1,missing,No of Shift,N° de quart de travail,erpnext/stock/doctype/item_lead_time/item_lead_time.json
erpnext,P1,missing,No of Units Produced,Nombre d'unités produites,erpnext/stock/doctype/item_lead_time/item_lead_time.json
erpnext,P1,missing,No of Workstations,Nombre de postes de travail,erpnext/stock/doctype/item_lead_time/item_lead_time.json
erpnext,P1,missing,No open POS Opening Entry found for POS Profile {0}.,Aucune entrée d'ouverture de point de vente ouverte trouvée pour le profil de point de vente {0}.,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1164
erpnext,P1,missing,No outstanding {0} found for the {1} {2} which qualify the filters you have specified.,Aucun {0} en suspens trouvé pour le {1} {2} qui qualifie les filtres que vous avez spécifiés.,erpnext/accounts/doctype/payment_entry/payment_entry.py:2493
erpnext,P1,missing,No stock ledger entries were created. Please set the quantity or valuation rate for the items properly and try again.,Aucune écriture comptable de stock n'a été créée. Veuillez définir correctement la quantité ou le taux de valorisation des articles et réessayer.,erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py:786
erpnext,P1,missing,Not Initiated,Non initié,erpnext/buying/doctype/purchase_order/purchase_order.json
erpnext,P1,missing,Not authorized since {0} exceeds limits,Non autorisé car {0} dépasse les limites,erpnext/setup/doctype/authorization_control/authorization_control.py:59
erpnext,P1,missing,"Note: To merge the items, create a separate Stock Reconciliation for the old item {0}","Remarque : Pour fusionner les articles, créez un rapprochement de stock distinct pour l'ancien article {0}.",erpnext/stock/doctype/item/item.py:626
erpnext,P1,missing,Notify Reposting Error to Role,Notifier l'erreur de republication au rôle,erpnext/stock/doctype/stock_reposting_settings/stock_reposting_settings.json
erpnext,P1,missing,Numeric,Numérique,erpnext/stock/doctype/item_quality_inspection_parameter/item_quality_inspection_parameter.json erpnext/stock/doctype/quality_inspection_reading/quality_inspection_reading.json
erpnext,P1,missing,Numeric Inspection,Inspection numérique,erpnext/stock/doctype/quality_inspection_reading/quality_inspection_reading.json
erpnext,P1,missing,O+,O+,erpnext/setup/doctype/employee/employee.json
erpnext,P1,missing,O-,O-,erpnext/setup/doctype/employee/employee.json
erpnext,P1,missing,Offer Date,Date de l'offre,erpnext/setup/doctype/employee/employee.json
erpnext,P1,missing,Old Parent,Vieux parent,erpnext/accounts/doctype/account/account.json erpnext/assets/doctype/location/location.json erpnext/projects/doctype/task/task.json erpnext/setup/doctype/department/department.json erpnext/setup/doctype/employee/employee.json erpnext/setup/doctype/supplier_group/supplier_group.json erpnext/stock/doctype/warehouse/warehouse.json
erpnext,P1,missing,Oldest Of Invoice Or Advance,La plus ancienne facture ou avance,erpnext/setup/doctype/company/company.json
erpnext,P1,missing,On This Date,À cette date,erpnext/stock/report/available_batch_report/available_batch_report.js:16
erpnext,P1,missing,"On submission of the stock transaction, system will auto create the Serial and Batch Bundle based on the Serial No / Batch fields.","Lors de la soumission de la transaction boursière, le système créera automatiquement le lot de série et de lot en fonction des champs Numéro de série/Lot.",erpnext/stock/doctype/stock_settings/stock_settings.json
erpnext,P1,missing,Online Auctions,Enchères en ligne,erpnext/setup/setup_wizard/data/industry_type.txt:35
erpnext,P1,missing,Only 'Payment Entries' made against this advance account are supported.,Seules les « entrées de paiement » effectuées sur ce compte d'avance sont prises en charge.,erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.json erpnext/accounts/doctype/process_payment_reconciliation/process_payment_reconciliation.json erpnext/setup/doctype/company/company.json
erpnext,P1,missing,Only one {0} entry can be created against the Work Order {1},Une seule entrée {0} peut être créée pour l'ordre de travail {1},erpnext/stock/doctype/stock_entry/stock_entry.py:1166
erpnext,P1,missing,Only to be used for Subcontracting Inward.,À utiliser uniquement pour la sous-traitance interne.,erpnext/stock/doctype/warehouse/warehouse.json
erpnext,P1,missing,Open Sales Orders,Commandes client ouvertes,erpnext/stock/report/item_variant_details/item_variant_details.py:110
erpnext,P1,missing,Opening & Closing,Ouverture et fermeture,erpnext/accounts/doctype/pos_profile/pos_profile.json
erpnext,P1,missing,"Opening Invoice has rounding adjustment of {0}.<br><br> '{1}' account is required to post these values. Please set it in Company: {2}.<br><br> Or, '{3}' can be enabled to not post any rounding adjustment.",La facture d'ouverture comporte un ajustement d'arrondi de {0}.<br><br> Le compte « {1} » est requis pour valider ces valeurs. Veuillez le définir dans Entreprise : {2}.<br><br>. Vous pouvez également activer « {3} » pour ne publier aucun ajustement d'arrondi.,erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py:1644 erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1914
erpnext,P1,missing,Other Info,Autres informations,erpnext/assets/doctype/asset/asset.json erpnext/stock/doctype/stock_entry/stock_entry.json erpnext/subcontracting/doctype/subcontracting_inward_order/subcontracting_inward_order.json erpnext/subcontracting/doctype/subcontracting_order/subcontracting_order.json erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.json
erpnext,P1,missing,Ounce,Once,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Ounce-Force,Once-Force,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Ounce/Cubic Foot,Once/pied cube,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Ounce/Cubic Inch,Once/pouce cube,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Ounce/Gallon (UK),Once/Gallon (Royaume-Uni),erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Ounce/Gallon (US),Once/Gallon (États-Unis),erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Over Billing Allowance (%),Allocation de surfacturation (%),erpnext/accounts/doctype/accounts_settings/accounts_settings.json erpnext/stock/doctype/item/item.json
erpnext,P1,missing,Over Billing Allowance exceeded for Purchase Receipt Item {0} ({1}) by {2}%,Allocation de surfacturation dépassée de {2} % pour l'article du reçu d'achat {0} ({1}),erpnext/stock/doctype/purchase_receipt/purchase_receipt.py:1286
erpnext,P1,missing,Over Delivery/Receipt Allowance (%),Allocation de livraison/réception (%),erpnext/stock/doctype/item/item.json erpnext/stock/doctype/stock_settings/stock_settings.json
erpnext,P1,missing,Over Picking Allowance,Allocation de surcueillette,erpnext/stock/doctype/stock_settings/stock_settings.json
erpnext,P1,missing,Over Transfer Allowance (%),Surindemnité de transfert (%),erpnext/buying/doctype/buying_settings/buying_settings.json
erpnext,P1,missing,Owned,Possédé,erpnext/setup/doctype/employee/employee.json
erpnext,P1,missing,PIN,ÉPINGLE,erpnext/stock/doctype/warehouse/warehouse.json
erpnext,P1,missing,POS Opening Entry - {0} is outdated. Please close the POS and create a new POS Opening Entry.,L'entrée d'ouverture du point de vente - {0} est obsolète. Veuillez fermer le point de vente et créer une nouvelle entrée d'ouverture du point de vente.,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1178
erpnext,P1,missing,POS Opening Entry Missing,Entrée d'ouverture de point de vente manquante,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1163
erpnext,P1,missing,POS Profile - {0} has multiple open POS Opening Entries. Please close or cancel the existing entries before proceeding.,Profil POS – {0} a plusieurs entrées d’ouverture de point de vente ouvertes. Veuillez fermer ou annuler les entrées existantes avant de continuer.,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1171
erpnext,P1,missing,POS Profile is mandatory to mark this invoice as POS Transaction.,Le profil POS est obligatoire pour marquer cette facture comme transaction POS.,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1131
erpnext,P1,missing,POS Profile {0} cannot be disabled as there are ongoing POS sessions.,Le profil POS {0} ne peut pas être désactivé car des sessions POS sont en cours.,erpnext/accounts/doctype/pos_profile/pos_profile.py:113
erpnext,P1,missing,POS Profile {} contains Mode of Payment {}. Please remove them to disable this mode.,Le profil POS {} contient le mode de paiement {}. Veuillez les supprimer pour désactiver ce mode.,erpnext/accounts/doctype/mode_of_payment/mode_of_payment.py:63
erpnext,P1,missing,PZN,PZN,erpnext/stock/doctype/item_barcode/item_barcode.json
erpnext,P1,missing,Package No(s) already in use. Try from Package No {0},Numéro(s) de colis déjà utilisé(s). Essayez à partir du package n° {0},erpnext/stock/doctype/packing_slip/packing_slip.py:116
erpnext,P1,missing,Packaging Slip From Delivery Note,Bordereau d'emballage du bon de livraison,erpnext/stock/doctype/delivery_note/delivery_note_list.js:71
erpnext,P1,missing,Packed Qty,Quantité emballée,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json erpnext/stock/doctype/packed_item/packed_item.json
erpnext,P1,missing,Paid Amount After Tax,Montant payé après impôt,erpnext/accounts/doctype/payment_entry/payment_entry.json
erpnext,P1,missing,Paid Amount After Tax (Company Currency),Montant payé après taxes (devise de l'entreprise),erpnext/accounts/doctype/payment_entry/payment_entry.json
erpnext,P1,missing,Paid From Account Type,Payé à partir du type de compte,erpnext/accounts/doctype/payment_entry/payment_entry.json
erpnext,P1,missing,Paid To Account Type,Type de compte payé,erpnext/accounts/doctype/payment_entry/payment_entry.json
erpnext,P1,missing,Pair,Paire,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Pallets,Palettes,erpnext/stock/doctype/shipment/shipment.json
erpnext,P1,missing,Parameter Group Name,Nom du groupe de paramètres,erpnext/stock/doctype/quality_inspection_parameter_group/quality_inspection_parameter_group.json
erpnext,P1,missing,Partial Payment in POS Transactions are not allowed.,Les paiements partiels dans les transactions POS ne sont pas autorisés.,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1150
erpnext,P1,missing,Partial Stock Reservation,Réservation de stock partielle,erpnext/stock/doctype/stock_reservation_entry/stock_reservation_entry.py:1723
erpnext,P1,missing,"Partial stock can be reserved. For example, If you have a Sales Order of 100 units and the Available Stock is 90 units then a Stock Reservation Entry will be created for 90 units. ","Un stock partiel peut être réservé. Par exemple, si vous avez une commande client de 100 unités et que le stock disponible est de 90 unités, une entrée de réservation de stock sera créée pour 90 unités.",erpnext/stock/doctype/stock_settings/stock_settings.json
erpnext,P1,missing,Partially Delivered,Partiellement livré,erpnext/stock/doctype/stock_reservation_entry/stock_reservation_entry.json
erpnext,P1,missing,Partially Reserved,Partiellement réservé,erpnext/stock/doctype/stock_reservation_entry/stock_reservation_entry.json
erpnext,P1,missing,Partially Used,Partiellement utilisé,erpnext/stock/doctype/stock_reservation_entry/stock_reservation_entry.json
erpnext,P1,missing,Partly Paid,Partiellement payé,erpnext/accounts/doctype/pos_invoice/pos_invoice.json erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json erpnext/accounts/doctype/sales_invoice/sales_invoice.json
erpnext,P1,missing,Partly Paid and Discounted,Partiellement payé et réduit,erpnext/accounts/doctype/pos_invoice/pos_invoice.json erpnext/accounts/doctype/sales_invoice/sales_invoice.json
erpnext,P1,missing,Parts Per Million,Parties par million,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Party can only be one of {0},Le groupe ne peut être que l'un des {0},erpnext/accounts/doctype/payment_entry/payment_entry.js:456
erpnext,P1,missing,Pascal,Pascal,erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Passport Details,Détails du passeport,erpnext/setup/doctype/employee/employee.json
erpnext,P1,missing,Payment Request Outstanding,Demande de paiement en attente,erpnext/accounts/doctype/payment_entry_reference/payment_entry_reference.json
erpnext,P1,missing,Payment Term Outstanding,Délai de paiement impayé,erpnext/accounts/doctype/payment_entry_reference/payment_entry_reference.json
erpnext,P1,missing,Payment term {0} not used in {1},Conditions de paiement {0} non utilisées en {1},erpnext/accounts/doctype/payment_entry/payment_entry.py:817
erpnext,P1,missing,Peck (UK),Peck (Royaume-Uni),erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Peck (US),Peck (États-Unis),erpnext/setup/setup_wizard/data/uom_data.json
erpnext,P1,missing,Pending processing,En attente de traitement,erpnext/stock/doctype/repost_item_valuation/repost_item_valuation.py:248
erpnext,P1,missing,Pension Funds,Fonds de pension,erpnext/setup/setup_wizard/data/industry_type.txt:36
erpnext,P1,missing,Per Day,Par jour,erpnext/stock/doctype/item_lead_time/item_lead_time.json
erpnext,P1,missing,"Per Day
Shift Time (In Hours) * No of Workstations * No of Shift","Par jour
Durée du quart de travail (en heures) * Nombre de postes de travail * Nombre de quarts de travail",erpnext/stock/doctype/item_lead_time/item_lead_time.json
erpnext,P1,missing,Per Unit Time in Mins,Par unité de temps en minutes,erpnext/stock/doctype/item_lead_time/item_lead_time.json
