app,priority,status,source_text,translated_text,refs
erpnext,P3,missing,From Date: {0} cannot be greater than To date: {1},La date du : {0} ne peut pas être supérieure à la date du : {1}.,erpnext/accounts/doctype/bisect_accounting_statements/bisect_accounting_statements.py:43
erpnext,P3,missing,From Delivery Date,À partir de la date de livraison,erpnext/manufacturing/doctype/production_plan/production_plan.json
erpnext,P3,missing,From Doctype,De Doctype,erpnext/bulk_transaction/doctype/bulk_transaction_log_detail/bulk_transaction_log_detail.json
erpnext,P3,missing,From Employee is required while issuing Asset {0},De l'employé est requis lors de l'émission de l'actif {0},erpnext/assets/doctype/asset_movement/asset_movement.py:85
erpnext,P3,missing,From External Ecomm Platform,Depuis une plateforme Ecom externe,erpnext/accounts/doctype/coupon_code/coupon_code.json
erpnext,P3,missing,From Fiscal Year cannot be greater than To Fiscal Year,La valeur de l'année fiscale ne peut pas être supérieure à celle de l'année fiscale,erpnext/accounts/doctype/budget/budget.py:110
erpnext,P3,missing,From Payment Date,À partir de la date de paiement,erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.json erpnext/accounts/doctype/process_payment_reconciliation/process_payment_reconciliation.json
erpnext,P3,missing,From Reference Date,À partir de la date de référence,erpnext/accounts/doctype/bank_reconciliation_tool/bank_reconciliation_tool.json
erpnext,P3,missing,Full and Final Statement,Déclaration complète et finale,erpnext/accounts/doctype/journal_entry_account/journal_entry_account.json
erpnext,P3,missing,Furniture and Fixtures,Meubles et accessoires,erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py:52 erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts_with_account_number.py:87
erpnext,P3,missing,Future date is not allowed,Les dates futures ne sont pas autorisées,erpnext/assets/doctype/asset/depreciation.py:380
erpnext,P3,missing,GENERAL LEDGER,GRAND COMPTE GÉNÉRAL,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts.html:16
erpnext,P3,missing,GL Balance,Solde GL,erpnext/accounts/report/accounts_receivable_summary/accounts_receivable_summary.py:170 erpnext/accounts/report/general_and_payment_ledger_comparison/general_and_payment_ledger_comparison.py:238
erpnext,P3,missing,GL Entry Processing Status,Statut de traitement des entrées GL,erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.json
erpnext,P3,missing,Gain/Loss accumulated in foreign currency account. Accounts with '0' balance in either Base or Account currency,Gain/Perte accumulé dans le compte en devise étrangère. Comptes avec un solde « 0 » dans la devise de base ou dans la devise du compte,erpnext/accounts/doctype/exchange_rate_revaluation/exchange_rate_revaluation.json
erpnext,P3,missing,Gain/Loss already booked,Gain/Perte déjà comptabilisé,erpnext/accounts/doctype/exchange_rate_revaluation/exchange_rate_revaluation.json
erpnext,P3,missing,Gain/Loss from Revaluation,Gain/Perte résultant de la réévaluation,erpnext/accounts/doctype/exchange_rate_revaluation/exchange_rate_revaluation.json
erpnext,P3,missing,General and Payment Ledger Comparison,Comparaison du grand livre général et du grand livre des paiements,erpnext/accounts/report/general_and_payment_ledger_comparison/general_and_payment_ledger_comparison.json
erpnext,P3,missing,General and Payment Ledger mismatch,Incohérence du grand livre général et du grand livre des paiements,erpnext/accounts/doctype/ledger_health/ledger_health.json
erpnext,P3,missing,Generate Demand,Générer de la demande,erpnext/manufacturing/doctype/sales_forecast/sales_forecast.json
erpnext,P3,missing,Generate Demo Data for Exploration,Générer des données de démonstration pour l'exploration,erpnext/public/js/setup_wizard.js:54
erpnext,P3,missing,Generate Invoice At,Générer une facture à,erpnext/accounts/doctype/subscription/subscription.json
erpnext,P3,missing,Generated,Généré,erpnext/accounts/doctype/bisect_nodes/bisect_nodes.json
erpnext,P3,missing,Generating Master Production Schedule...,Génération du calendrier directeur de production...,erpnext/manufacturing/doctype/master_production_schedule/master_production_schedule.js:56
erpnext,P3,missing,Generating Preview,Génération d'un aperçu,erpnext/accounts/doctype/repost_accounting_ledger/repost_accounting_ledger.js:30
erpnext,P3,missing,Get Actual Demand,Obtenez la demande réelle,erpnext/manufacturing/doctype/master_production_schedule/master_production_schedule.json
erpnext,P3,missing,Get Allocations,Obtenir des allocations,erpnext/accounts/doctype/unreconcile_payment/unreconcile_payment.json
erpnext,P3,missing,Get Balance,Obtenez l'équilibre,erpnext/accounts/doctype/journal_entry/journal_entry.json
erpnext,P3,missing,Get Finished Goods,Obtenez des produits finis,erpnext/manufacturing/doctype/production_plan/production_plan.json
erpnext,P3,missing,Get Finished Goods for Manufacture,Obtenez des produits finis pour la fabrication,erpnext/manufacturing/doctype/production_plan/production_plan.json
erpnext,P3,missing,Get Items for Purchase / Transfer,Obtenir des articles à acheter/transférer,erpnext/manufacturing/doctype/production_plan/production_plan.json
erpnext,P3,missing,Get Items for Purchase Only,Obtenez des articles à acheter uniquement,erpnext/manufacturing/doctype/production_plan/production_plan.json
erpnext,P3,missing,Get Material Requests,Obtenir des demandes de matériel,erpnext/manufacturing/doctype/master_production_schedule/master_production_schedule.js:181 erpnext/manufacturing/doctype/master_production_schedule/master_production_schedule.js:183 erpnext/manufacturing/doctype/master_production_schedule/master_production_schedule.json
erpnext,P3,missing,Get Raw Materials Cost from Consumption Entry,Obtenez le coût des matières premières à partir de l’entrée de la consommation,erpnext/manufacturing/doctype/manufacturing_settings/manufacturing_settings.json
erpnext,P3,missing,Get Scrap Items,Obtenez des objets de rebut,erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.json
erpnext,P3,missing,Get Stock,Obtenir des stocks,erpnext/manufacturing/doctype/production_plan/production_plan.js:552
erpnext,P3,missing,Get Sub Assembly Items,Obtenir des éléments de sous-assemblage,erpnext/manufacturing/doctype/production_plan/production_plan.json
erpnext,P3,missing,Getting Scrap Items,Obtenir des objets de rebut,erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.js:194
erpnext,P3,missing,Give free item for every N quantity,Offrez un article gratuit pour chaque quantité N,erpnext/accounts/doctype/pricing_rule/pricing_rule.json erpnext/accounts/doctype/promotional_scheme_product_discount/promotional_scheme_product_discount.json
erpnext,P3,missing,Go back,Retourner,erpnext/www/book_appointment/index.html:58
erpnext,P3,missing,Goals,Objectifs,erpnext/quality_management/doctype/quality_procedure/quality_procedure.json
erpnext,P3,missing,Greeting Message,Message de bienvenue,erpnext/telephony/doctype/incoming_call_settings/incoming_call_settings.json erpnext/telephony/doctype/voice_call_settings/voice_call_settings.json
erpnext,P3,missing,Gross Margin %,Marge brute %,erpnext/projects/doctype/project/project.json
erpnext,P3,missing,Gross Profit Percent,Pourcentage de bénéfice brut,erpnext/accounts/report/gross_profit/gross_profit.py:371
erpnext,P3,missing,Gross Profit Ratio,Ratio de bénéfice brut,erpnext/accounts/report/financial_ratios/financial_ratios.py:171
erpnext,P3,missing,Group by,Regrouper par,erpnext/accounts/report/pos_register/pos_register.js:56
erpnext,P3,missing,Growth View,Vue de croissance,erpnext/accounts/report/balance_sheet/balance_sheet.js:32 erpnext/accounts/report/profit_and_loss_statement/profit_and_loss_statement.js:32
erpnext,P3,missing,Handle Employee Advances,Gérer les avances des employés,erpnext/accounts/report/accounts_payable/accounts_payable.js:150
erpnext,P3,missing,Has Priority,A la priorité,erpnext/accounts/doctype/pricing_rule/pricing_rule.json
erpnext,P3,missing,Heads (or groups) against which Accounting Entries are made and balances are maintained.,Têtes (ou groupes) par rapport auxquelles les écritures comptables sont effectuées et les soldes sont maintenus.,erpnext/accounts/doctype/account/account.json
erpnext,P3,missing,Helps you distribute the Budget/Target across months if you have seasonality in your business.,Vous aide à répartir le budget/l'objectif sur plusieurs mois si votre entreprise présente une saisonnalité.,erpnext/accounts/doctype/monthly_distribution/monthly_distribution.json
erpnext,P3,missing,Here are the error logs for the aforementioned failed depreciation entries: {0},Voici les journaux d'erreurs pour les écritures d'amortissement ayant échoué susmentionnées : {0},erpnext/assets/doctype/asset/depreciation.py:347
erpnext,P3,missing,Hidden Line (Internal Use Only),Ligne cachée (usage interne uniquement),erpnext/accounts/doctype/financial_report_row/financial_report_row.json
erpnext,P3,missing,Hide If Zero,Masquer si zéro,erpnext/accounts/doctype/financial_report_row/financial_report_row.json
erpnext,P3,missing,Hide this line if amount is zero,Masquer cette ligne si le montant est nul,erpnext/accounts/doctype/financial_report_row/financial_report_row.json
erpnext,P3,missing,Hide timesheets,Masquer les feuilles de temps,erpnext/projects/doctype/project_user/project_user.json
erpnext,P3,missing,Holt-Winters,Holt-Hivers,erpnext/manufacturing/doctype/sales_forecast/sales_forecast.json
erpnext,P3,missing,Hour Rate,Tarif horaire,erpnext/manufacturing/doctype/bom_operation/bom_operation.json erpnext/manufacturing/doctype/job_card/job_card.json erpnext/manufacturing/doctype/work_order_operation/work_order_operation.json
erpnext,P3,missing,Hours Spent,Heures passées,erpnext/templates/pages/projects.html:26
erpnext,P3,missing,How Pricing Rule is applied?,Comment la règle de tarification est-elle appliquée ?,erpnext/accounts/doctype/pricing_rule/pricing_rule.js:44
erpnext,P3,missing,How this line gets its data,Comment cette ligne obtient ses données,erpnext/accounts/doctype/financial_report_row/financial_report_row.json
erpnext,P3,missing,How to format and present values in the financial report (only if different from column fieldtype),Comment formater et présenter les valeurs dans le rapport financier (uniquement si elles sont différentes du type de champ de colonne),erpnext/accounts/doctype/financial_report_row/financial_report_row.json
erpnext,P3,missing,Hrs,Heures,erpnext/projects/doctype/timesheet_detail/timesheet_detail.json
erpnext,P3,missing,IRS 1099,IRS1099,erpnext/regional/report/irs_1099/irs_1099.json
erpnext,P3,missing,Idle,Inactif,erpnext/manufacturing/doctype/workstation/workstation.json
erpnext,P3,missing,"If Auto Opt In is checked, then the customers will be automatically linked with the concerned Loyalty Program (on save)","Si Auto Opt In est coché, alors les clients seront automatiquement liés au programme de fidélité concerné (lors de la sauvegarde)",erpnext/accounts/doctype/loyalty_program/loyalty_program.js:14
erpnext,P3,missing,"If an operation is divided into sub operations, they can be added here.","Si une opération est divisée en sous-opérations, celles-ci peuvent être ajoutées ici.",erpnext/manufacturing/doctype/operation/operation.js:32
erpnext,P3,missing,"If checked, we will create demo data for you to explore the system. This demo data can be erased later.","Si cette case est cochée, nous créerons des données de démonstration pour que vous puissiez explorer le système. Ces données de démonstration peuvent être effacées ultérieurement.",erpnext/public/js/setup_wizard.js:56
erpnext,P3,missing,"If enabled, formula for <b>Qty to Order</b>: <br>
Required Qty (BOM) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">Projected Qty</a>. <br> This helps avoid over-ordering.","Si activé, formule pour <b>Qté à commander</b> : <br>
Quantité requise (BOM) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">Qté projetée</a>. <br> Cela permet d'éviter les commandes excessives.",erpnext/manufacturing/doctype/production_plan/production_plan.json
erpnext,P3,missing,"If enabled, formula for <b>Required Qty</b>: <br>
Required Qty (BOM) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">Projected Qty</a>. <br> This helps avoid over-ordering.","Si activé, formule pour <b>Quantité requise</b> : <br>
Quantité requise (BOM) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">Qté projetée</a>. <br> Cela permet d'éviter les commandes excessives.",erpnext/manufacturing/doctype/production_plan/production_plan.json
